,name,model,maker,prefix,postfix
1969,인피니티 QX 2014년형,QX,인피니티,0,0
1970,시트로엥 DS7,DS7,시트로엥,0,0
1971,폭스바겐 티구안 2016년형,티구안,폭스바겐,0,0
1972,혼다 오딧세이 2015년형,오딧세이,혼다,0,0
1973,미니쿠퍼 JCW,0,0,0,0
1974,캐딜락 XT5 2020년형,XT5,캐딜락,0,0
1975,페라리 포르토피노,포르토피노,페라리,0,0
1976,아우디 세부 분류,0,0,0,0
1977,볼보 2세대 크로스컨트리 S60,S60,볼보,0,0
1978,링컨 MKT 2020년형,MKT,링컨,0,0
1979,비이스만 로드스터 2020년형,로드스터,비이스만,0,0
1980,뷰익 센츄리 2021년형,센츄리,토요타,0,0
1981,스마트 포투 2020년형,포투,스마트,0,0
1982,비이스만 GT 2021년형,0,0,0,0
1983,크라이슬러 비전 2021년형,비전,크라이슬러,0,0
1984,토요타 아발론 2021년형,아발론,토요타,0,0
1985,시트로엥 C4 피카소 2020년형,C4 피카소,시트로엥,0,0
1986,쉐보레/한국GM 2 마티즈 M150,마티즈,쉐보레/한국GM,0,0
1987,링컨 MKC 2020년형,MKC,링컨,0,0
1988,폭스바겐 아테온 2019년형,아테온,폭스바겐,0,0
1989,포르쉐 718 2020년형,718,포르쉐,0,0
1990,기아 더뉴 아웃도어 카니발 YP,카니발,기아,더뉴 아웃도어,YP
1991,현대 출시예정 아반떼 CN7,아반떼,현대,0,CN7
1992,마세라티 콰트로포르테 2020년형,콰트로포르테,마세라티,0,0
1993,비이스만 GT,0,0,0,0
1994,캐딜락 CTS 2019년형,CTS,캐딜락,0,0
1995,포르쉐 718 2019년형,718,포르쉐,0,0
1996,토요타 시에나 2019년형,시에나,토요타,0,0
1997,쉐보레/한국GM 윈스톰 C100,윈스톰,쉐보레/한국GM,0,C100
1998,쉐보레/한국GM 더뉴 아베오 T300,아베오,쉐보레/한국GM,더뉴,T300
1999,비이스만 로드스터 2019년형,로드스터,비이스만,0,0
2000,푸조 3008 2018년형,3008,푸조,0,0
2001,포르쉐 박스터 2020년형,박스터,포르쉐,0,0
2002,BMW X6 E71/72,X6,BMW,0,E71/72
2003,마세라티 기블리 2019년형,기블리,마세라티,0,0
2004,폭스바겐 투아렉 2012년형,투아렉,폭스바겐,0,0
2005,25.5T 덤프트럭,0,0,0,0
2006,덤프트럭 25.5T,0,0,0,0
2007,TM산타페,0,0,0,0
2008,쉐보레/한국GM 트래버스 2세대,트래버스,쉐보레,2세대,2세대
2009,테슬라 모델 3 2019년형,모델 3,테슬라,0,0
2010,아우디 A8 2020년형,A8,아우디,0,0
2011,기아 3세대 K5 DL3,K5,기아,0,0
2012,테슬라 모델 3 2020년형,모델 3,테슬라,0,0
2013,포드 익스플로러 2020년형,익스플로러,포드,0,0
2014,포르쉐 911 2015년형,911,포르쉐,0,0
2015,아우디 Q7 2019년형,Q7,아우디,0,0
2016,렉서스 IS 2009년형,0,0,0,0
2017,닷지 램 픽업,램 픽업,닷지,0,0
2018,볼보 FH500 2019년형,0,0,0,0
2019,링컨 MKX 2020년형,MKX,링컨,0,0
2020,쌍용 카이런,카이런,쌍용,0,0
2021,닛산 패스파인더 2020년형,패스파인더,닛산,0,0
2022,닛산 엑스테라 2020년형,엑스테라,닛산,0,0
2023,포르쉐 박스터 2019년형,박스터,포르쉐,0,0
2024,현대 쿠페 아반떼 JK,아반떼,현대,0,0
2025,닛산 패스파인더,패스파인더,닛산,0,0
2026,아우디 Q5 2014년형,Q5,아우디,0,0
2027,볼보 V60 2020년형,V60,볼보,0,0
2028,벤틀리 컨티넨탈 플라잉스퍼 2008년형,컨티넨탈 플라잉스퍼,벤틀리,0,0
2029,IG,0,0,0,0
2030,렉서스 RX 2017년형,0,0,0,0
2031,랜드로버 디스커버리 2017년형,디스커버리,랜드로버,0,0
2032,쏘나타DN,쏘나타,현대,0,0
2033,재규어 XJ 2020년형,XJ,재규어,0,0
2034,동풍소콘 FENGON IX5,X5,BMW,0,0
2035,폭스바겐 CC 2011년형,CC,폭스바겐,0,0
2036,렉서스 ES 2013년형,ES,렉서스,0,0
2037,랜드로버 레인지로버 스포츠 2017년형,레인지로버 스포츠,랜드로버,0,0
2038,미니 컨트리맨 2019년형,컨트리맨,미니,0,0
2039,시트로엥 DS7 2018년형,DS7,시트로엥,0,0
2040,렉서스 IS 2016년형,IS,렉서스,0,0
2041,롤스로이스 레이스,레이스,롤스로이스,0,0
2042,닷지 니트로,니트로,닷지,0,0
2043,다이하쓰 마테리아 2019년형,마테리아,다이하쓰,0,0
2044,포르쉐 카이엔 2019년형,카이엔,포르쉐,0,0
2045,지프 랭글러 2019년형,랭글러,지프,0,0
2046,대우프리마25톤,0,0,0,0
2047,기아 프라이드 Y,프라이드,기아,0,Y
2048,아큐라 MDX,MDX,아큐라,0,0
2049,볼보 FH500 2012년형,0,0,0,0
2050,BMW 미니,0,0,0,0
2051,벤츠 G-클래스 W464,G-클래스,벤츠,0,W464
2052,아우디 A8 2018년형,A8,아우디,0,0
2053,트럭 3 1열 봉고 PU,1열 봉고,기아,트럭 3,PU
2054,5 시리즈 G30/31,5 시리즈,BMW,0,0
2055,링컨 컨티넨탈 2019년형,컨티넨탈,링컨,0,0
2056,오스틴 FX,0,0,0,0
2057,시트로엥 DS 2020년형,0,0,0,0
2058,아큐라 ZDX 2020년형,ZDX,아큐라,0,0
2059,인피니티 JX 2020년형,JX,인피니티,0,0
2060,닛산 NV밴 2020년형,NV밴,닛산,0,0
2061,푸조 308SW 2020년형,308SW,푸조,0,0
2062,아큐라 RDX 2020년형,RDX,아큐라,0,0
2063,마쯔다 MPV 2020년형,MPV,마쯔다,0,0
2064,닛산 GTR,GTR,닛산,0,0
2065,현대 뉴 그레이스 AH,그레이스,현대,0,0
2066,쉐보레 HHR 2020년형,HHR,쉐보레,0,0
2067,BMW Z3 E36/7,Z3,BMW,0,E36/7
2068,푸조 307SW 2019년형,307SW,푸조,0,0
2069,마쯔다 2 (데미오) 2020년형,2 (데미오),마쯔다,0,0
2070,링컨 MKS,MKS,링컨,0,0
2071,테스트???,0,0,0,0
2072,토요타 알파드,알파드,토요타,0,0
2073,푸조 508SW 2019년형,508SW,푸조,0,0
2074,렉서스 LC 2020년형,LC,렉서스,0,0
2075,랜드로버 프리랜더 2019년형,프리랜더,랜드로버,0,0
2076,현대 라비타,라비타,현대,0,0
2077,렉서스 RC,RC,렉서스,0,0
2078,아큐라 MDX 2020년형,MDX,아큐라,0,0
2079,시트로엥 DS,0,0,0,0
2080,벤츠 AMG GT 43,0,0,0,0
2081,벤츠 S-클래스 W220,S-클래스,벤츠,0,W220
2082,아우디A6,A6,아우디,0,0
2083,IMHUNGRY,0,0,0,0
2084,TEST TEST TEST,ES,렉서스,0,0
2085,현대 LPi HEV 아반떼 HD,아반떼,현대,0,0
2086,인피니티 G 시리즈 2008년형,G 시리즈,인피니티,0,0
2087,벤츠 GT-클래스 X290 GT43 AMG 4DOOR,GT-클래스,벤츠,0,0
2088,아우디 A5 2014년형,A5,아우디,0,0
2089,BMW X1 F48,X1,BMW,0,F48
2090,아우디 A8 2016년형,A8,아우디,0,0
2091,아우디 A7 2016년형,A7,아우디,0,0
2092,마쯔다 AZ 2020년형,AZ,마쯔다,0,0
2093,폭스바겐 비틀 2016년형,비틀,폭스바겐,0,0
2094,포르쉐 카레라GT,카레라GT,포르쉐,0,0
2095,아우디 S4,S4,아우디,0,0
2096,지프 루비콘 2019년형,루비콘,지프,0,0
2097,람보르기니 디아블로,디아블로,람보르기니,0,0
2098,포드 익스플로러 2014년형,익스플로러,포드,0,0
2099,폭스바겐 파사트 2017년형,파사트,폭스바겐,0,0
2100,푸조 5008 2019년형,5008,푸조,0,0
2101,랜드로버 디스커버리 2016년형,디스커버리,랜드로버,0,0
2102,페라리 456 2019년형,456,페라리,0,0
2103,렉서스 UX 2018년형,UX,렉서스,0,0
2104,람보르기니 가야드로 2020년형,가야드로,람보르기니,0,0
2105,혼다 시빅 2019년형,시빅,혼다,0,0
2106,랜드로버 레인지로버 벨라 2018년형,레인지로버 벨라,랜드로버,0,0
2107,폭스바겐 제타 2014년형,제타,폭스바겐,0,0
2108,벤틀리 컨티넨탈 GT,컨티넨탈 GT,벤틀리,0,0
2109,렉서스 RX 2013년형,0,0,0,0
2110,쌍용 H뉴클래식 체어맨 W100,체어맨,쌍용,H뉴클래식,W100
2111,토요타 시에나 2014년형,시에나,토요타,0,0
2112,벤츠 S-클래스 2017년형,S-클래스,벤츠,0,0
2113,쉐보레/한국GM 2 다마스,다마스,쉐보레/한국GM,2,0
2114,지프 체로키 2018년형,체로키,지프,0,0
2115,벤츠 E-클래스 쿠페,E-클래스,벤츠,0,0
2116,미니 컨트리맨 2014년형,컨트리맨,미니,0,0
2117,쉐보레/한국GM 콜벳,콜벳,쉐보레,0,0
2118,벤츠 A-클래스 W177/V177,A-클래스,벤츠,0,0
2119,테슬라 모델 S 2019년형,모델 S,테슬라,0,0
2120,스마트 포투 2014년형,포투,스마트,0,0
2121,아우디 A6 2016년형,A6,아우디,0,0
2122,랜드로버 레인지로버 2016년형,레인지로버,랜드로버,0,0
2123,푸조 5008 2017년형,5008,푸조,0,0
2124,쉐보레/한국GM F/L 말리부 V400,말리부,쉐보레/한국GM,0,0
2125,랜드로버 레인지로버 이보크 2020년형,레인지로버 이보크,랜드로버,0,0
2126,미니 쿠퍼 2017년형,0,0,0,0
2127,볼보 S60 2019년형,S60,볼보,0,0
2128,벤츠 GLC-클래스 X253/C253,GLC-클래스,벤츠,0,0
2129,미니 쿠퍼 2015년형,0,0,0,0
2130,벤츠 S-클래스 2020년형,S-클래스,벤츠,0,0
2131,스마트 포투 2013년형,포투,스마트,0,0
2132,쉐보레/한국GM 캡티바 유로6,캡티바,홀덴,0,유로6
2133,미니 쿠퍼 2011년형,0,0,0,0
2134,지프 컴패스,컴패스,지프,0,0
2135,르노삼성 더뉴 QM6,QM6,르노삼성,0,0
2136,아우디 A5 2019년형,A5,아우디,0,0
2137,기아 더뉴 카니발 하이리무진 YP,카니발,기아,더뉴,YP
2138,벤츠 E-클래스 E350d,E-클래스,벤츠,0,0
2139,폭스바겐 비틀,비틀,폭스바겐,0,0
2140,BMW M2,M2,BMW,0,0
2141,렉서스 LS 2019년형,0,0,0,0
2142,벤츠 GLK-클래스 2013년형,GLK-클래스,벤츠,0,0
2143,아우디 A6 2018년형,A6,아우디,0,0
2144,쌍용 뉴 카이런,카이런,쌍용,뉴,0
2145,벤츠 M-클래스 2013년형,M-클래스,벤츠,0,0
2146,포드 F-시리즈 2012년형,F-시리즈,포드,0,0
2147,쉐보레/한국GM 볼트 2019년형,볼트,쉐보레/한국GM,0,2
2148,푸조 208 2016년형,208,푸조,0,0
2149,벤츠 GT-클래스 GT43 AMG 4DOOR,GT-클래스,벤츠,0,0
2150,벤츠 GT-클래스 GT63 AMG 4DOOR,GT-클래스,벤츠,0,0
2151,벤츠 E-클래스 E200,E-클래스,벤츠,0,0
2152,BMW M4 F82/83,M4,BMW,0,F82/83
2153,지프 체로키 2011년형,체로키,지프,0,0
2154,포르쉐 카이엔 2016년형,카이엔,포르쉐,0,0
2155,벤츠 GT 2019년형,0,0,0,0
2156,벤틀리 벤테이가,벤테이가,벤틀리,0,0
2157,미니 2열 쿠퍼 2020년형,2열 쿠퍼,미니,0,0
2158,포르쉐 카이엔 2017년형,카이엔,포르쉐,0,0
2159,스마트 포투 2019년형,포투,스마트,0,0
2160,아우디 A6 2017년형,A6,아우디,0,0
2161,시트로엥 DS 2016년형,0,0,0,0
2162,렉서스 NX 2016년형,NX,렉서스,0,0
2163,미니 쿠퍼 2019년형,0,0,0,0
2164,볼보 FH500 2016년형,0,0,0,0
2165,푸조 508 2020년형,508,푸조,0,0
2166,닛산 큐브 2011년형,큐브,닛산,0,0
2167,인피니티 M 시리즈 2013년형,M 시리즈,인피니티,0,0
2168,BMW Z4 E85/86,Z4,BMW,0,0
2169,현대 더뉴 벨로스터 FS,벨로스터,현대,더뉴,FS
2170,렉서스 NX 2018년형,NX,렉서스,0,0
2171,닛산 맥시마 2017년형,맥시마,닛산,0,0
2172,벤츠 마이바흐 2015년형,마이바흐,벤츠,0,0
2173,마쯔다 MX 2020년형,MX,마쯔다,0,0
2174,폭스바겐 파사트 2006년형,0,0,0,0
2175,볼보 V90 2019년형,V90,볼보,0,0
2176,BMW i3 I01,i3,BMW,0,0
2177,현대 테라칸,테라칸,현대,0,0
2178,푸조 2008 2020년형,2008,푸조,0,0
2179,기아 올뉴 쏘울 PS,쏘울,기아,올뉴,PS
2180,아우디 A4 2013년형,A4,아우디,0,0
2181,쉐보레 콜벳,콜벳,쉐보레,0,0
2182,랜드로버 레인지로버 2014년형,레인지로버,랜드로버,0,0
2183,시트로엥 C4 칵투스 2016년형,C4 칵투스,시트로엥,0,0
2184,닛산 알티마 2020년형,알티마,닛산,0,0
2185,벤츠 S-클래스 2015년형,S-클래스,벤츠,0,0
2186,볼보 XC90 2017년형,XC90,볼보,0,0
2187,쉐보레/한국GM 젠트라 T250,젠트라,쉐보레/한국GM,0,0
2188,포드 익스플로러 2017년형,익스플로러,포드,0,0
2189,볼보 XC60 2013년형,XC60,볼보,0,0
2190,재규어 XJS,XJS,재규어,0,0
2191,르노삼성 르노 마스터,마스터,르노,0,0
2192,미니 쿠퍼 2020년형,0,0,0,0
2193,벤츠 마이바흐 2019년형,마이바흐,벤츠,0,0
2194,롤스로이스 던 2019년형,던,롤스로이스,0,0
2195,마쯔다 6 (아텐자) 2019년형,6 (아텐자),마쯔다,0,0
2196,미니 쿠퍼 2006년형,0,0,0,0
2197,아우디 A4 2010년형,A4,아우디,0,0
2198,인피니티 Q 시리즈 2019년형,Q 시리즈,인피니티,0,0
2199,포드 익스플로러 2019년형,익스플로러,포드,0,0
2200,벤츠 E-클래스 W210,E-클래스,벤츠,0,W210
2201,지프 루비콘 2017년형,루비콘,지프,0,0
2202,아우디 A6 2015년형,A6,아우디,0,0
2203,스바루 레거시,레거시,스바루,0,0
2204,렉서스 UX 2019년형,UX,렉서스,0,0
2205,페라리 458,458,페라리,0,0
2206,벤츠 GLE-클래스 2015년형,GLE-클래스,벤츠,0,0
2207,렉서스 NX 2019년형,NX,렉서스,0,0
2208,푸조 3008 2012년형,3008,푸조,0,0
2209,볼보 V60 2018년형,V60,볼보,0,0
2210,벤츠 C-클래스 W204/C204,C-클래스,벤츠,0,W204
2211,캐딜락 ATS,ATS,캐딜락,0,0
2212,현대 쿠페 아반떼 MD,아반떼,현대,0,0
2213,쌍용 코란도 투리스모 A150,코란도 투리스모,쌍용,0,0
2214,렉서스 ES 2011년형,ES,렉서스,0,0
2215,아우디 A6 2012년형,A6,아우디,0,0
2216,폭스바겐 CC 2014년형,CC,폭스바겐,0,0
2217,벤츠 GLE-클래스 2016년형,GLE-클래스,벤츠,0,0
2218,볼보 S60 2018년형,S60,볼보,0,0
2219,기아 어드밴스 로체 MG,로체,기아,어드밴스,MG
2220,링컨 MKZ 2013년형,MKZ,링컨,0,0
2221,벤츠 마이바흐 2016년형,마이바흐,벤츠,0,0
2222,볼보 XC60 2015년형,XC60,볼보,0,0
2223,아우디 A6 2011년형,A6,아우디,0,0
2224,벤츠 S-클래스 2016년형,S-클래스,벤츠,0,0
2225,랜드로버 레인지로버 벨라 2019년형,레인지로버 벨라,랜드로버,0,0
2226,볼보 V40 2020년형,V40,볼보,0,0
2227,링컨 MKX 2015년형,MKX,링컨,0,0
2228,재규어 XF 2017년형,XF,재규어,0,0
2229,아우디 SQ 2015년형,SQ,아우디,0,0
2230,벤츠 M-클래스 2015년형,M-클래스,벤츠,0,0
2231,볼보 V40 2015년형,V40,볼보,0,0
2232,랜드로버 프리랜더 2007년형,프리랜더,랜드로버,0,0
2233,미니 쿠퍼 2018년형,0,0,0,0
2234,볼보 S90 2017년형,S90,볼보,0,0
2235,아우디 TT 2008년형,2008,푸조,0,0
2236,렉서스 CT 2012년형,CT,렉서스,0,0
2237,포드 토러스 2014년형,토러스,포드,0,0
2238,토요타 타코마 픽업 2016년형,타코마 픽업,토요타,0,0
2239,재규어 XF 2012년형,XF,재규어,0,0
2240,폭스바겐 제타 2011년형,제타,폭스바겐,0,0
2241,랜드로버 레인지로버 벨라 2020년형,레인지로버 벨라,랜드로버,0,0
2242,볼보 S90 2013년형,S90,볼보,0,0
2243,롤스로이스 던,던,롤스로이스,0,0
2244,쉐보레/대우 더넥스트 스파크 M400,스파크,쉐보레/한국GM,0,M400
2245,포르쉐 카이엔 2012년형,카이엔,포르쉐,0,0
2246,아우디 A7 2012년형,A7,아우디,0,0
2247,폭스바겐 파사트 2009년형,0,0,0,0
2248,마세라티 그란카브리오 2017년형,그란카브리오,마세라티,0,0
2249,인피니티 FX 2006년형,0,0,0,0
2250,GMC 유콘,유콘,GMC,0,0
2251,토요타 캠리 2012년형,캠리,토요타,0,0
2252,렉서스 IS 2006년형,0,0,0,0
2253,현대 그랜저 L,그랜저,현대,0,L
2254,미니 2열 쿠퍼 2019년형,2열 쿠퍼,미니,0,0
2255,알파로메오 브레라,브레라,알파로메오,0,0
2256,닛산 알티마 2017년형,알티마,닛산,0,0
2257,볼보 C70 2008년형,2008,푸조,0,0
2258,캐딜락 XT5 2018년형,XT5,캐딜락,0,0
2259,지프 루비콘 2020년형,루비콘,지프,0,0
2260,미니 쿠퍼 컨버터블 2018년형,쿠퍼 컨버터블,미니,0,0
2261,폭스바겐 CC 2012년형,CC,폭스바겐,0,0
2262,벤츠 GLC-클래스 X253/C253: GLC63 AMG,GLC-클래스,벤츠,0,0
2263,아우디 A7 2013년형,A7,아우디,0,0
2264,BMW M6 F06/12/13,M6,BMW,0,F06/12/13
2265,미니 쿠퍼 컨버터블 2019년형,쿠퍼 컨버터블,미니,0,0
2266,기아 엘란,엘란,기아,0,0
2267,포르쉐 카이엔 2015년형,카이엔,포르쉐,0,0
2268,포드 머스탱 2019년형,머스탱,포드,0,0
2269,쉐보레/대우 이쿼녹스 3세대,이쿼녹스,쉐보레/한국GM,3세대,0
2270,랜드로버 레인지로버 2019년형,레인지로버,랜드로버,0,0
2271,벤츠 S-클래스 2008년형,S-클래스,벤츠,0,0
2272,푸조 508 2015년형,508,푸조,0,0
2273,벤츠 GLK-클래스 2014년형,GLK-클래스,벤츠,0,0
2274,재규어 XKR 2013년형,XKR,재규어,0,0
2275,벤틀리 컨티넨탈 플라잉스퍼,컨티넨탈 플라잉스퍼,벤틀리,0,0
2276,아우디 A3 2018년형,A3,아우디,0,0
2277,포드 F-시리즈 2019년형,F-시리즈,포드,0,0
2278,아우디 R8 2015년형,R8,아우디,0,0
2279,볼보 S80 2014년형,S80,볼보,0,0
2280,아우디 A5 2015년형,A5,아우디,0,0
2281,렉서스 LX 2015년형,LX,렉서스,0,0
2282,렉서스 LS 2012년형,0,0,0,0
2283,쌍용 코란도 KH7,코란도,쌍용,0,KH7
2284,아우디 S3 2015년형,S3,아우디,0,0
2285,쉐보레/대우 아카디아,아카디아,쉐보레/한국GM,0,0
2286,캐딜락 ATS 2014년형,ATS,캐딜락,0,0
2287,벤츠 S-클래스 2012년형,S-클래스,벤츠,0,0
2288,재규어 XJ6 2006년형,0,0,0,0
2289,재규어 XE 2016년형,XE,재규어,0,0
2290,토요타 RAV4 2013년형,RAV4,토요타,0,0
2291,폭스바겐 비틀 2015년형,비틀,폭스바겐,0,0
2292,인피니티 M 시리즈 2015년형,M 시리즈,인피니티,0,0
2293,지프 사하라 2019년형,사하라,지프,0,0
2294,볼보 V40 2018년형,V40,볼보,0,0
2295,르노 마스터 2020년형,마스터,르노,0,0
2296,미니 쿠퍼 컨버터블 2014년형,쿠퍼 컨버터블,미니,0,0
2297,현대 올뉴 아반떼 J2,아반떼,현대,올뉴,J2
2298,볼보 S90 2018년형,S90,볼보,0,0
2299,아우디 A8 2012년형,A8,아우디,0,0
2300,포르쉐 카이엔 2018년형,카이엔,포르쉐,0,0
2301,포르쉐 파나메라 2018년형,파나메라,포르쉐,0,0
2302,렉서스 LS 2009년형,0,0,0,0
2303,포드 F-시리즈 2011년형,F-시리즈,포드,0,0
2304,아우디 A7 2015년형,A7,아우디,0,0
2305,토요타 시에나 2018년형,시에나,토요타,0,0
2306,닛산 무라노,무라노,닛산,0,0
2307,푸조 2008 2019년형,2008,푸조,0,0
2308,볼보 XC90 2016년형,XC90,볼보,0,0
2309,포드 익스플로러 2015년형,익스플로러,포드,0,0
2310,테슬라 모델 S 2020년형,모델 S,테슬라,0,0
2311,포드 이스케이프 2013년형,이스케이프,포드,0,0
2312,폭스바겐 비틀 2013년형,비틀,폭스바겐,0,0
2313,기아 프론티어 1열 봉고 W3,1열 봉고,기아,0,0
2314,기아 K3 쿱,K3 쿱,기아,0,0
2315,쌍용 무쏘 스포츠 FJ,무쏘 스포츠,쌍용,0,0
2316,닷지 다코타 2019년형,다코타,닷지,0,0
2317,아우디 올로드콰트로 2017년형,올로드콰트로,아우디,0,0
2318,볼보 S60 2016년형,S60,볼보,0,0
2319,쉐보레/대우 뉴 크루즈 J300,크루즈,홀덴,뉴,J300
2320,아우디 Q7 2010년형,Q7,아우디,0,0
2321,현대 트라제XG FO,트라제XG,현대,0,FO
2322,기아 신형 쏘울 SK3,K3,기아,0,SK3
2323,포르쉐 카이엔 2013년형,카이엔,포르쉐,0,0
2324,혼다 어코드 2014년형,어코드,혼다,0,0
2325,볼보 V40 2013년형,V40,볼보,0,0
2326,벤츠 M-클래스 2014년형,M-클래스,벤츠,0,0
2327,포르쉐 911 2019년형,911,포르쉐,0,0
2328,BMW 5 시리즈 G30,5 시리즈,BMW,0,0
2329,캐딜락 CT6 2018년형,CT6,캐딜락,0,0
2330,마세라티 콰트로포르테 2008년형,콰트로포르테,마세라티,0,0
2331,아우디 A4 2011년형,A4,아우디,0,0
2332,렉서스 LS 2007년형,0,0,0,0
2333,랜드로버 레인지로버 스포츠 2019년형,레인지로버 스포츠,랜드로버,0,0
2334,닛산 맥시마 2019년형,맥시마,닛산,0,0
2335,재규어 XJ 2017년형,XJ,재규어,0,0
2336,랜드로버 레인지로버 이보크 2019년형,레인지로버 이보크,랜드로버,0,0
2337,닛산 맥시마 2018년형,맥시마,닛산,0,0
2338,롤스로이스 레이스 2018년형,레이스,롤스로이스,0,0
2339,벤츠 E-클래스 W211,E-클래스,벤츠,0,W211
2340,벤츠 S-클래스 2013년형,S-클래스,벤츠,0,0
2341,포르쉐 911 2018년형,911,포르쉐,0,0
2342,쉐보레/대우 알페온,알페온,쉐보레/한국GM,0,0
2343,벤틀리 컨티넨탈 플라잉스퍼 2016년형,컨티넨탈 플라잉스퍼,벤틀리,0,0
2344,포드 몬데오 2017년형,몬데오,포드,0,0
2345,혼다 CR-V 2007년형,CR-V,혼다,0,0
2346,아우디 A6 2020년형,A6,아우디,0,0
2347,닛산 맥시마 2020년형,맥시마,닛산,0,0
2348,428i,0,0,0,0
2349,쉐보레/대우 아베오 T300,아베오,쉐보레/한국GM,0,T300
2350,렉서스 IS 2011년형,IS,렉서스,0,0
2351,벤츠 GL-클래스 X166,GL-클래스,벤츠,0,0
2352,아우디 A6 2010년형,A6,아우디,0,0
2353,재규어 F타입 2014년형,F타입,재규어,0,0
2354,포드 익스플로러 2018년형,익스플로러,포드,0,0
2355,포드 쿠가,쿠가,포드,0,0
2356,쉐보레/대우 올뉴 말리부 V400,말리부,쉐보레/한국GM,0,0
2357,쉐보레/대우 다마스,다마스,쉐보레/한국GM,0,0
2358,쉐보레/대우 윈스톰 C100,윈스톰,쉐보레/한국GM,0,C100
2359,NeoSM3L38,SM3,르노삼성,0,0
2360,포르쉐 카이엔 2009년형,카이엔,포르쉐,0,0
2361,미니 1열 쿠퍼,0,0,0,0
2362,아우디 A6 2008년형,2008,푸조,0,0
2363,아우디 Q3 2014년형,Q3,아우디,0,0
2364,렉서스 GS 2019년형,GS,렉서스,0,0
2365,푸조 306,306,푸조,0,0
2366,벤츠 S-클래스 2010년형,S-클래스,벤츠,0,0
2367,토요타 툰드라 2018년형,툰드라,토요타,0,0
2368,미니 1열 쿠퍼 2010년형,0,0,0,0
2369,랜드로버 레인지로버 2017년형,레인지로버,랜드로버,0,0
2370,포르쉐 파나메라 2015년형,파나메라,포르쉐,0,0
2371,쉐보레/대우 올뉴 크루즈 J400,크루즈,홀덴,올뉴,J400
2372,쉐보레/대우 캡티바 유로5,캡티바,홀덴,0,0
2373,쉐보레/대우 SS 카마로 6세대,카마로,쉐보레,SS,6세대
2374,폭스바겐 비틀 2014년형,비틀,폭스바겐,0,0
2375,재규어 XJ 2015년형,XJ,재규어,0,0
2376,볼보 S,0,0,0,0
2377,현대 (구) 제네시스,제네시스,현대,0,0
2378,현대 (구) 제네시스 DH,제네시스,현대,0,DH
2379,닛산 주크 2016년형,주크,닛산,0,0
2380,폭스바겐 제타 2012년형,제타,폭스바겐,0,0
2381,랜드로버 레인지로버 2018년형,레인지로버,랜드로버,0,0
2382,6그란쿠페,0,0,0,0
2383,911시리즈,911,포르쉐,0,0
2384,벤츠 CLS-클래스 2018년형,CLS-클래스,벤츠,0,0
2385,랜드로버 프리랜더 2014년형,프리랜더,랜드로버,0,0
2386,벤츠 E-클래스 2017년형,E-클래스,벤츠,0,0
2387,볼보 S 2019년형,0,0,0,0
2388,포르쉐 파나메라 2017년형,파나메라,포르쉐,0,0
2389,이스즈 뮤 2019년형,뮤,이스즈,0,0
2390,벤츠 E-클래스 2019년형,E-클래스,벤츠,0,0
2391,벤츠 GLC-클래스 2019년형,GLC-클래스,벤츠,0,0
2392,6시리즈G32,0,0,0,0
2393,현대 포터 2열 2 HR,0,0,0,0
2394,볼보 V70 2019년형,V70,볼보,0,0
2395,렉서스 LS 2005년형,0,0,0,0
2396,벤츠 E-클래스 2014년형,E-클래스,벤츠,0,0
2397,볼보 XC 2019년형,0,0,0,0
2398,벤츠 GLE-클래스 2019년형,GLE-클래스,벤츠,0,0
2399,쉐보레 카마로 2016년형,카마로,쉐보레,0,0
2400,벤츠 E-클래스 2018년형,E-클래스,벤츠,0,0
