,name,model,maker,prefix,postfix
2896,크라이슬러 300C 2008년형,300C,크라이슬러,0,0
2897,혼다 CR-V 2016년형,CR-V,혼다,0,0
2898,닷지 램 픽업 2017년형,램 픽업,닷지,0,0
2899,재규어 F페이스 2021년형,F페이스,재규어,0,0
2900,혼다 HR-V 2021년형,HR-V,혼다,0,0
2901,아우디 Q5 2012년형,Q5,아우디,0,0
2902,다이하쓰 코펜,코펜,다이하쓰,0,0
2903,BMW 미니쿠퍼  컨트리맨,컨트리맨,미니,0,0
2904,함코7.5톤 트럭,0,0,0,0
2905,마이티큐티,0,0,0,0
2906,폭스바겐 비틀 2007년형,0,0,0,0
2907,인피니티 G 시리즈 2010년형,G 시리즈,인피니티,0,0
2908,인피니티 G 시리즈 2011년형,G 시리즈,인피니티,0,0
2909,포드 E-시리즈 2021년형,E-시리즈,포드,0,0
2910,매가트럭 5TON,0,0,0,0
2911,미니쿠페,0,0,0,0
2912,쉐보레/한국GM 라세티 J200,라세티,쉐보레/한국GM,0,0
2913,올뉴마이티WQ3.5,Q3,아우디,0,0
2914,재규어 XJ6,XJ6,재규어,0,0
2915,마이티 윙바디,0,0,0,0
2916,포르쉐 카이맨 2021년형,카이맨,포르쉐,0,0
2917,벤츠 GLS-클래스 X166,GLS-클래스,벤츠,0,0
2918,지프 사하라,사하라,지프,0,0
2919,기아 스포티지 NB7,스포티지,기아,0,NB7
2920, 마이티3.5,0,0,0,0
2921,캐딜락 CTS 2021년형,CTS,캐딜락,0,0
2922,마이티 3.5톤,0,0,0,0
2923,기아 봉고 버스 CT,봉고 버스,기아,0,0
2924,포드 S-MAX 2008년형,S-MAX,포드,0,0
2925,폭스바겐 파사트 2020년형,파사트,폭스바겐,0,0
2926,아우디 Q3 2012년형,Q3,아우디,0,0
2927,메가트럭5톤,0,0,0,0
2928,현대 그랜저 LX,그랜저,현대,0,0
2929,볼보 S80 2012년형,S80,볼보,0,0
2930,폭스바겐 투아렉 2013년형,투아렉,폭스바겐,0,0
2931,아우디 S6 2019년형,S6,아우디,0,0
2932,랜드로버 레인지로버 이보크 2018년형,레인지로버 이보크,랜드로버,0,0
2933,혼다 시빅 2008년형,2008,푸조,0,0
2934,재규어 F페이스 2017년형,F페이스,재규어,0,0
2935,크라이슬러 캐러밴 2012년형,캐러밴,크라이슬러,0,0
2936,링컨 MKX 2011년형,MKX,링컨,0,0
2937,폭스바겐 CC 2015년형,CC,폭스바겐,0,0
2938,BMW New i3 I01,i3,BMW,0,0
2939,미니 쿠퍼 2013년형,0,0,0,0
2940,닛산 알티마 2016년형,알티마,닛산,0,0
2941,페라리 F430,F430,페라리,0,0
2942,펜콘 IX5,X5,BMW,0,0
2943,현대 점보 스타렉스 A1,스타렉스,현대,0,A1
2944,볼보 C30 2008년형,2008,푸조,0,0
2945,폭스바겐 파사트 2007년형,0,0,0,0
2946,현대 쏘나타 DN8 하이브리드,쏘나타,현대,0,DN8
2947,닷지 캘리버 2009년형,0,0,0,0
2948,푸조 308 2013년형,308,푸조,0,0
2949,쉐보레 C/K 1500 2012년형,C/K 1500,쉐보레,0,0
2950,테슬 라,0,0,0,0
2951,볼보 XC60 2012년형,XC60,볼보,0,0
2952,렉서스 RX 2006년형,0,0,0,0
2953,488 스파이더,스파이더,알파로메오,0,0
2954,현대4.5톤,0,0,0,0
2955,현대5톤메가트럭,0,0,0,0
2956,포드 머스탱 2012년형,머스탱,포드,0,0
2957,대우 노부스,0,0,0,0
2958,쌍용 뉴 로디우스 유로,로디우스,쌍용,뉴,유로
2959,닛산 알티마 2014년형,알티마,닛산,0,0
2960,C4 GREND PICASO,C4,시트로엥,0,0
2961,포드 토러스 2009년형,0,0,0,0
2962,링컨 타운카 2007년형,0,0,0,0
2963,대우 레스타,0,0,0,0
2964,칸 렉스턴 스포츠 Q200,렉스턴 스포츠,쌍용,0,0
2965,2 1열 포터 HR,1열 포터,현대,0,HR
2966,혼다 S660 2015년형,S660,혼다,0,0
2967,C35S5,C35,동풍소콘,0,0
2968,미니 컨트리맨 2016년형,컨트리맨,미니,0,0
2969,지프 랭글러 2017년형,랭글러,지프,0,0
2970,아반떼XD스포츠,아반떼,현대,0,0
2971,랄라루ㅜㅜㅜㅜㅜ,0,0,0,0
2972,랜드로버 레인지로버 이보크 2016년형,레인지로버 이보크,랜드로버,0,0
2973,아우디 S3 2016년형,S3,아우디,0,0
2974,아우디 A4 2012년형,A4,아우디,0,0
2975,닛산 로그,로그,닛산,0,0
2976,벤츠 스프린터 F/L 906,스프린터,토요타,0,F/L 906
2977,아우디 A4 2014년형,A4,아우디,0,0
2978,링컨 MKZ 2010년형,MKZ,링컨,0,0
2979,캐딜락 DTS,DTS,캐딜락,0,0
2980,BMW Z8,Z8,BMW,0,0
2981,캐딜락 BLS 2020년형,BLS,캐딜락,0,0
2982,푸조 508SW 2020년형,508SW,푸조,0,0
2983,아우디 A1 2019년형,A1,아우디,0,0
2984,GMC 벤츄라 2020년형,벤츄라,GMC,0,0
2985,현대 그레이스,그레이스,현대,0,0
2986,혼다 어코드 2007년형,0,0,0,0
2987,폭스바겐 티구안 2009년형,0,0,0,0
2988,GMC 사바나밴 2020년형,사바나밴,GMC,0,0
2989,마세라티 4200 GT 2020년형,4200 GT,마세라티,0,0
2990,OUTBACK,0,0,0,0
2991,아큐라 RL,RL,아큐라,0,0
2992,쉐보레/한국GM 카마로 5세대,카마로,쉐보레,0,0
2993,아우디 A8 2009년형,0,0,0,0
2994,포드 F-시리즈 2013년형,F-시리즈,포드,0,0
2995,머큐리 마운티니어,마운티니어,머큐리,0,0
2996,아우디 A8 2006년형,0,0,0,0
2997,지프 컴패스 2019년형,컴패스,지프,0,0
2998,아우디 A3 2016년형,A3,아우디,0,0
2999,포드 머스탱 2016년형,머스탱,포드,0,0
3000,쌍용 무쏘,무쏘,쌍용,0,0
3001,렉서스 GS 2009년형,0,0,0,0
3002,토요타 RAV4 2014년형,RAV4,토요타,0,0
3003,GMC 사파리 2019년형,사파리,GMC,0,0
3004,GMC 벤츄라 2019년형,벤츄라,GMC,0,0
3005,BMW 2 시리즈 F22/23,2 시리즈,BMW,0,F22
3006,크라이슬러 퍼시피카 2019년형,퍼시피카,크라이슬러,0,0
3007,이스즈 V크로스,V크로스,이스즈,0,0
3008,인피니티 FX 2009년형,0,0,0,0
3009,푸조 307 2008년형,2008,푸조,0,0
3010,재규어 XJ 2016년형,XJ,재규어,0,0
3011,벤츠 A-클래스 W177,A-클래스,벤츠,0,0
3012,벤츠 A-클래스 W177: A45 AMG,A-클래스,벤츠,0,0
3013,랜드로버 레인지로버 보그 2015년형,레인지로버 보그,랜드로버,0,0
3014,토요타 RAV4 2011년형,RAV4,토요타,0,0
3015,벤츠 SLK-클래스 2010년형,SLK-클래스,벤츠,0,0
3016,렉서스 IS 2007년형,0,0,0,0
3017,마세라티 기블리 2017년형,기블리,마세라티,0,0
3018,벤츠 GLS-클래스 2019년형,GLS-클래스,벤츠,0,0
3019,닛산 로그 2017년형,로그,닛산,0,0
3020,토요타 도요타86 2015년형,도요타86,토요타,0,0
3021,아우디 R8 2008년형,2008,푸조,0,0
3022,현대 아이오닉 HEV,아이오닉,현대,HEV,0
3023,벤츠 GLE-클래스 2020년형,GLE-클래스,벤츠,0,0
3024,아우디 A4 2020년형,A4,아우디,0,0
3025,BMW Z4 M,Z4 M,BMW,0,0
3026,현대 더 뉴 아이오닉 PHEV,아이오닉,현대,PHEV,0
3027,스바루 포레스터 2011년형,포레스터,스바루,0,0
3028,벤츠 SLC-클래스 2019년형,SLC-클래스,벤츠,0,0
3029,아우디 Q7 2007년형,0,0,0,0
3030,르노삼성 더 뉴 QM6,QM6,르노삼성,0,0
3031,아우디 A8 2013년형,A8,아우디,0,0
3032,벤츠 스프린터 2018년형,스프린터,토요타,0,0
3033,벤츠 C-클래스 W203,C-클래스,벤츠,0,W203
3034,기아 카렌스 RS,카렌스,기아,0,RS
3035,BMW i8 I12,i8,BMW,0,0
3036,벤츠 GLS-클래스 2016년형,GLS-클래스,벤츠,0,0
3037,피아트,0,0,0,0
3038,르노 클리오 2020년형,클리오,르노,0,0
3039,캐딜락 ATS 2015년형,ATS,캐딜락,0,0
3040,지프 랭글러 2018년형,랭글러,지프,0,0
3041,렉서스 LS 2006년형,0,0,0,0
3042,아우디 S4 2011년형,S4,아우디,0,0
3043,bmw Z4,Z4,BMW,0,0
3044,옵티마리갈,옵티마,기아,0,0
3045,캐딜락 SRX 2010년형,SRX,캐딜락,0,0
3046,벤틀리 뮬산,뮬산,벤틀리,0,0
3047,푸조 3008 2015년형,3008,푸조,0,0
3048,다이하쓰 미라지노 2018년형,미라지노,다이하쓰,0,0
3049,미니 쿠퍼 2014년형,0,0,0,0
3050,포드 퓨전 2013년형,퓨전,포드,0,0
3051,토요타 코롤라,코롤라,토요타,0,0
3052,아우디 A4 2015년형,A4,아우디,0,0
3053,기아 올뉴카렌스,카렌스,기아,올뉴,0
3054,벤츠 E-클래스 E400 4MATIC,E-클래스,벤츠,0,0
3055,링컨 MKS 2015년형,MKS,링컨,0,0
3056,벤츠 E-클래스 E220d 4MATIC,E-클래스,벤츠,0,0
3057,폭스바겐 파사트 2012년형,파사트,폭스바겐,0,0
3058,리오,리오,기아,0,0
3059,캐딜락 에스컬레이드 2018년형,에스컬레이드,캐딜락,0,0
3060,토요타 하이랜더,하이랜더,토요타,0,0
3061,bmw 420D,0,0,0,0
3062,스바루 포레스터 2015년형,포레스터,스바루,0,0
3063,BMW M5 F10,M5,BMW,0,0
3064,토요타 시에나 2012년형,시에나,토요타,0,0
3065,미니 2열 쿠퍼 2017년형,2열 쿠퍼,미니,0,0
3066,푸조 308 2014년형,308,푸조,0,0
3067,닷지 램 밴 2020년형,램 밴,닷지,0,0
3068,현대 뉴 1열 포터 AU,1열 포터,현대,0,AU
3069,닛산 알티마 2015년형,알티마,닛산,0,0
3070,벤자,벤자,토요타,0,0
3071,링컨 MKZ 2014년형,MKZ,링컨,0,0
3072,닷지 듀랑고 2019년형,듀랑고,닷지,0,0
3073,폭스바겐 시로코 2014년형,시로코,폭스바겐,0,0
3074,카이엔GTS,카이엔,포르쉐,0,0
3075,랜드로버 레인지로버 이보크 2012년형,레인지로버 이보크,랜드로버,0,0
3076,DB9,DB,애스턴마틴,0,0
3077,사브 900 2007년형,0,0,0,0
3078,인피니티 FX,0,0,0,0
3079,재규어 XJ 2008년형,2008,푸조,0,0
3080,아우디 Q5 2011년형,Q5,아우디,0,0
3081,bmw 420i,0,0,0,0
3082,르노 클리오 2019년형,클리오,르노,0,0
3083,혼다 시빅 2013년형,시빅,혼다,0,0
3084,스바루 아웃백 2011년형,아웃백,스바루,0,0
3085,폭스바겐 아테온 2018년형,아테온,폭스바겐,0,0
3086,벤틀리 뮬산 2020년형,뮬산,벤틀리,0,0
3087,닛산 370Z Z34,370Z,닛산,0,0
3088,올즈모빌 88LSS 2019년형,88LSS,올즈모빌,0,0
3089,르노 모뒤스 2020년형,모뒤스,르노,0,0
3090,GMC 벤츄라,벤츄라,GMC,0,0
3091,로터스 에보라,에보라,로터스,0,0
3092,링컨 MKT 2017년형,MKT,링컨,0,0
3093,랜드로버 레인지로버 이보크 2015년형,레인지로버 이보크,랜드로버,0,0
3094,푸조 3008 2010년형,3008,푸조,0,0
3095,렉서스 IS 2015년형,IS,렉서스,0,0
3096,렉서스 CT 2011년형,CT,렉서스,0,0
3097,크라이슬러 LHS 2006년형,0,0,0,0
3098,싼타모,싼타모,현대,0,0
3099,마쯔다 MX,MX,마쯔다,0,0
3100,쉐보레 익스프레스밴 2006년형,익스프레스밴,쉐보레,0,0
3101,폭스바겐 티구안 2011년형,티구안,폭스바겐,0,0
3102,인피니티 Q 시리즈 2010년형,Q 시리즈,인피니티,0,0
3103,현대 티뷰론,티뷰론,현대,0,0
3104,스마트 포투 2011년형,포투,스마트,0,0
3105,미니쿠퍼컨퍼터블,0,0,0,0
3106,포드 토러스 2016년형,토러스,포드,0,0
3107,랜드로버 디스커버리 2009년형,디스커버리,랜드로버,0,0
3108,지프 그랜드체로키,체로키,지프,0,0
3109,닷지 다코타,다코타,닷지,0,0
3110,볼보 S60 2015년형,S60,볼보,0,0
3111,피아트 500 2015년형,0,0,0,0
3112,혼다 시빅 2010년형,시빅,혼다,0,0
3113,렉서스 GS시리즈,GS,렉서스,0,0
3114,링컨 MKS 2016년형,MKS,링컨,0,0
3115,LM,0,0,0,0
3116,마세라티 그란투리스모,그란투리스모,마세라티,0,0
3117,퓨전,퓨전,포드,0,0
3118,마세라티 르반떼 2017년형,르반떼,마세라티,0,0
3119,링컨시리즈,0,0,0,0
3120,링컨 MKS 2013년형,MKS,링컨,0,0
3121,기아 하이브리드 포르테 쿱 XK,포르테 쿱,기아,0,0
3122,미니 클럽맨 2010년형,클럽맨,미니,0,0
3123,토요타 캠리 2008년형,2008,푸조,0,0
3124,아우디 Q3 2015년형,Q3,아우디,0,0
3125,Scion,0,0,0,0
3126,쉐보레/대우 젠트라,젠트라,쉐보레/한국GM,0,0
3127,쉐보레/대우 EV 스파크 M300,스파크,쉐보레/한국GM,0,M300
3128,포드 토러스 2008년형,2008,푸조,0,0
3129,지프 컴패스 2018년형,컴패스,지프,0,0
3130,크라이슬러 200 2016년형,0,0,0,0
3131,폭스바겐 페이톤 2011년형,페이톤,폭스바겐,0,0
3132,쉐보레/대우 올뉴 마티즈 M200/250,0,0,0,0
3133,쉐보레/대우 뉴 다마스,다마스,쉐보레/한국GM,뉴,0
3134,현대 뉴 투스카니 GK,투스카니,현대,뉴,GK
3135,쉐보레/대우 라세티 J200,라세티,쉐보레/한국GM,0,0
3136,프레지오,0,0,0,0
3137,매그너스,매그너스,쉐보레/한국GM,0,0
3138,폭스바겐 투아렉 2006년형,0,0,0,0
3139,쉐보레/대우 프리미엄6 토스카 V292,토스카,쉐보레/한국GM,프리미엄6,V292
3140,쉐보레/대우 캡티바 유로6,캡티바,홀덴,0,유로6
3141,지프 컴패스 2020년형,컴패스,지프,0,0
3142,캐딜락 CTS 2008년형,2008,푸조,0,0
3143,쉐보레/대우 마티즈 클래식,마티즈,쉐보레/한국GM,0,클래식
3144,볼보 V60 2015년형,V60,볼보,0,0
3145,시트로엥 C4 피카소 2016년형,C4 피카소,시트로엥,0,0
3146,미쓰비시 RVR,RVR,미쓰비시,0,0
3147,포드 이스케이프 2015년형,이스케이프,포드,0,0
3148,혼다 어코드 2006년형,0,0,0,0
3149,엘란트라,엘란,기아,0,0
3150,링컨 MKS 2008년형,2008,푸조,0,0
3151,재규어 XKR,XKR,재규어,0,0
3152,렉서스 LS 2013년형,0,0,0,0
3153,쉐보레/대우 맥스 윈스톰 C105,윈스톰,쉐보레/한국GM,0,0
3154,미니 컨트리맨 2015년형,컨트리맨,미니,0,0
3155,아우디 A5 2013년형,A5,아우디,0,0
3156,재규어 XJ 2019년형,XJ,재규어,0,0
3157,더비틀,비틀,폭스바겐,0,0
3158,재규어 F페이스 2020년형,F페이스,재규어,0,0
3159,투스카니,투스카니,현대,0,0
3160,인피니티 G 쿠페 2007년형,G 쿠페,인피니티,0,0
3161,쉐보레/대우 아베오,아베오,쉐보레/한국GM,0,0
3162,쉐보레/대우 베리타스,베리타스,쉐보레/한국GM,0,0
3163,랜드로버 디스커버리 스포츠 2014년형,디스커버리 스포츠,랜드로버,0,0
3164,르노 마스터 2018년형,마스터,르노,0,0
3165,이스즈 뮤,뮤,이스즈,0,0
3166,미니 쿠퍼 2009년형,0,0,0,0
3167,볼보 XC90 2014년형,XC90,볼보,0,0
3168,닛산 무라노 2009년형,무라노,닛산,0,0
3169,혼다 인사이트 2010년형,인사이트,혼다,0,0
3170,911터보,911,포르쉐,0,0
3171,118i,0,0,0,0
3172,쉐보레 카마로 2019년형,카마로,쉐보레,0,0
3173,SLS,0,0,0,0
3174,재규어 XJR,XJR,재규어,0,0
3175,토요타 셀리카,셀리카,토요타,0,0
3176,쌍용 로디우스 유로,로디우스,쌍용,0,유로
3177,닷지 듀랑고 2018년형,듀랑고,닷지,0,0
3178,X-TREK,0,0,0,0
3179,벤츠 E-클래스 W123,E-클래스,벤츠,0,W123
3180,포르쉐 카레라GT 2019년형,카레라GT,포르쉐,0,0
3181,대우트럭(24톤),0,0,0,0
3182,혼다 시빅 2012년형,시빅,혼다,0,0
3183,푸조 308 2016년형,308,푸조,0,0
3184,닛산 마치,마치,닛산,0,0
3185,볼보 XC70 2016년형,XC70,볼보,0,0
3186,지프 랭글러 2011년형,랭글러,지프,0,0
3187,쉐보레/대우 매그너스,매그너스,쉐보레/한국GM,0,0
3188,벤츠 S-클래스 2006년형,S-클래스,벤츠,0,0
3189,뷰익 리갈 2014년형,리갈,뷰익,0,0
3190,볼보 V40 2019년형,V40,볼보,0,0
3191,벤츠 M-클래스 2012년형,M-클래스,벤츠,0,0
3192,포드 F-시리즈 2018년형,F-시리즈,포드,0,0
3193,인피니티 EX,EX,인피니티,0,0
3194,랜드크루져,랜드크루져,토요타,0,0
3195,폭스바겐 티구안 2017년형,티구안,폭스바겐,0,0
3196,아우디 A8 2015년형,A8,아우디,0,0
3197,GLS500,0,0,0,0
3198,INFINITI EX35,EX,인피니티,0,0
3199,볼보V50,V50,볼보,0,0
3200,포르쉐 카이맨 2008년형,2008,푸조,0,0
3201,닛산 주크 2017년형,주크,닛산,0,0
3202,벤츠 GLE-클래스 2014년형,GLE-클래스,벤츠,0,0
3203,쉐보레/대우 더뉴 아베오 T300,아베오,쉐보레/한국GM,더뉴,T300
3204,페라리 488 2018년형,488,페라리,0,0
3205,닛산 큐브 2012년형,큐브,닛산,0,0
3206,렉서스 RX 400h,0,0,0,0
3207,M30d,M3,BMW,0,0
3208,쉐보레/대우 카마로,카마로,쉐보레,0,0
3209,프레스토,0,0,0,0
3210,혼다 크로스로드 2013년형,크로스로드,혼다,0,0
3211,닛산 엑스테라 2019년형,엑스테라,닛산,0,0
3212,링컨 MKX 2012년형,MKX,링컨,0,0
3213,GS450h,S4,아우디,0,0
3214,파워텍,0,0,0,0
3215,볼보 S60 2006년형,0,0,0,0
3216,미니쿠퍼쿠페,0,0,0,0
3217,다이하츠코펜,코펜,다이하쓰,0,0
3218,어울림모터스 스피라 2018년형,스피라,어울림모터스,0,0
3219,아우디 Q7 2012년형,Q7,아우디,0,0
3220,혼다 오딧세이 2017년형,오딧세이,혼다,0,0
3221,포드 익스플로러 2013년형,익스플로러,포드,0,0
3222,C-HR,C-HR,토요타,0,0
3223,미니 1열 쿠퍼 2019년형,0,0,0,0
3224,렉서스 GS 2006년형,0,0,0,0
3225,쌍용 렉스턴 스포츠 Q150,렉스턴 스포츠,쌍용,0,0
3226,닛산 알티마 2019년형,알티마,닛산,0,0
3227,아우디 A3 2015년형,A3,아우디,0,0
3228,토요타 시에나 2016년형,시에나,토요타,0,0
3229,랜드로버 프리랜더 2018년형,프리랜더,랜드로버,0,0
3230,아우디 A7 2019년형,A7,아우디,0,0
3231,링컨 MKZ 2018년형,MKZ,링컨,0,0
3232,Touareg,0,0,0,0
3233,렉서스 RX 2010년형,0,0,0,0
3234,벤츠 E-클래스 2015년형,E-클래스,벤츠,0,0
3235,닛산 알티마 2018년형,알티마,닛산,0,0
3236,현대 포터 2 HR,0,0,0,0
3237,벤츠 S-클래스 2011년형,S-클래스,벤츠,0,0
3238,벤츠 E-클래스 2016년형,E-클래스,벤츠,0,0
3239,SM7 Ex2,SM7,르노삼성,0,Ex2
3240,XC 2019년형,0,0,0,0
3241,더뉴 스파크 M400,스파크,쉐보레/한국GM,0,M400
3242,RX 2019년형,0,0,0,0
3243,더뉴 트랙스 U200,트랙스,쉐보레/한국GM,0,0
3244,PHEV 니로 DE,니로,기아,PHEV,DE
3245,올뉴 K3 BD,K3,기아,올뉴,BD
3246,임팔라 10세대,임팔라,쉐보레,0,10세대
3247,더뉴 아반떼 MD,아반떼,현대,더뉴,MD
3248,5 시리즈 GT,5 시리즈 GT,BMW,0,0
3249,더볼드 스포티지 QL,스포티지,기아,더볼드,QL
3250,F/L 말리부 V400,말리부,쉐보레/한국GM,0,0
3251,더프라임 싼타페 DM,싼타페,현대,더프라임,DM
3252,스타렉스 A1,스타렉스,현대,0,A1
3253,투싼 TL F/L,TL,아큐라,0,0
3254,쏘나타 LF 뉴라이즈,쏘나타,현대,뉴라이즈,LF
3255,SM5 L43 노바,SM5,르노삼성,0,0
3256,K3 ,K3,기아,0,0
3257,아반떼 AD 더뉴,아반떼,현대,더뉴,AD
3258,NX ,NX,렉서스,0,0
3259,말리부 V400 F/L,말리부,쉐보레/한국GM,0,0
3260,스타렉스 TQ 더뉴그랜드,스타렉스,현대,더뉴그랜드,TQ
3261,아반떼 MD 더뉴,아반떼,현대,더뉴,MD
3262,쏘렌토 XM R,쏘렌토,기아,R,XM
3263,X3 G01,X3,BMW,0,G01
3264,디스커버리 2015년형,디스커버리,랜드로버,0,0
3265,모닝 JA 올뉴,모닝,기아,올뉴,JA
3266,티볼리 ,티볼리,쌍용,0,0
3267,E-클래스 2015년형,E-클래스,벤츠,0,0
3268,K7 ,K7,기아,0,0
3269,SM5 L43 뉴신형,SM5,르노삼성,0,0
3270,트랙스 ,트랙스,쉐보레/한국GM,0,0
3271,SM5 ,SM5,르노삼성,0,0
3272,니로 ,니로,기아,0,0
3273,봉고 ,0,0,0,0
3274,RX ,0,0,0,0
3275,5 시리즈 ,5 시리즈,BMW,0,0
3276,말리부 ,말리부,쉐보레/한국GM,0,0
3277,크루즈 ,크루즈,홀덴,0,0
3278,EOS,0,0,0,0
3279,말리부 undefined,말리부,쉐보레/한국GM,0,0
3280,싼타페 undefined,싼타페,현대,0,0
3281,그랜저 undefined,그랜저,현대,0,0
3282,F-시리즈,F-시리즈,포드,0,0
3283,그란투리스모 (GT),그란투리스모,마세라티,0,0
3284,NX,NX,렉서스,0,0
3285,볼트,볼트,쉐보레/한국GM,0,0
3286,R8,R8,아우디,0,0
3287,A8,A8,아우디,0,0
3288,닷지다코타,다코타,닷지,0,0
3289,G25,0,0,0,0
3290,B-클래스,B-클래스,벤츠,0,0
3291,쿠퍼 (1열),쿠퍼,미니,0,0
3292,INFINITI G35 COUPE,0,0,0,0
3293,아우디 A4 Saloon,A4,아우디,0,0
3294,쿠퍼 (2열),쿠퍼,미니,0,0
3295,VQ35,Q3,아우디,0,0
3296,벤츄라밴,벤츄라,GMC,0,0
3297,X타입,X타입,재규어,0,0
3298,A3,A3,아우디,0,0
3299,오딧세이,오딧세이,혼다,0,0
3300,트랜짓,트랜짓,포드,0,0
3301,뉴그랜버드,0,0,0,0
3302,Q 시리즈,Q 시리즈,인피니티,0,0
3303,피카소C4,C4,시트로엥,0,0
3304,렉서스 SC 430,SC,렉서스,0,0
3305,F-Type,0,0,0,0
3306,닛산무라노,무라노,닛산,0,0
3307,랭글러 시리즈,랭글러,지프,0,0
3308,2011 미니쿠퍼컨퍼터블,0,0,0,0
3309,XC 시리즈,0,0,0,0
3310,B 클래스,0,0,0,0
3311,포투,포투,스마트,0,0
3312,200,0,0,0,0
3313,220D,0,0,0,0
3314,그랜드보이저,보이저,크라이슬러,0,0
3315,S타입,S타입,재규어,0,0
3316,노부스,0,0,0,0
3317,레가시,0,0,0,0
3318,크레도스,0,0,0,0
3319,허슬러,허슬러,스즈키,0,0
3320,SRX,SRX,캐딜락,0,0
3321,DS5,DS5,시트로엥,0,0
3322,c300,0,0,0,0
3323,렌서,0,0,0,0
3324,IS250C 컨퍼터블,IS,렉서스,0,0
3325,유노스로드스터,유노스로드스터,마쯔다,0,0
3326,칼로스,0,0,0,0
3327,G2크루즈,크루즈,홀덴,0,0
3328,뉴무쏘,무쏘,쌍용,뉴,0
3329,리오SF,리오,기아,0,SF
3330,뮬산,뮬산,벤틀리,0,0
3331,벤츠GLK,0,0,0,0
3332,젠트라 X,젠트라,쉐보레/한국GM,X,0
3333,혼다INSIGHT,0,0,0,0
3334,아토스,0,0,0,0
3335,벤츠220,0,0,0,0
3336,9-5시리즈,0,0,0,0
3337,BB,0,0,0,0
3338,그레이스,그레이스,현대,0,0
3339,혼다 NSX,NSX,혼다,0,0
3340,밴,0,0,0,0
3341,브로엄,0,0,0,0
3342,뉴스펙트라윙,0,0,0,0
3343,벤츠 CL Class,0,0,0,0
3344,푸조 206RC,206,푸조,0,0
3345,페라리458스페셜,458,페라리,0,0
3346,BH090,0,0,0,0
3347,FJ크루져,FJ크루져,토요타,0,0
3348,스테이츠맨,스테이츠맨,홀덴,0,0
3349,렉서스 GS 430,GS,렉서스,0,0
3350,짐니,짐니,스즈키,0,0
3351,아우디AllroadQurttro,0,0,0,0
3352,지프커맨더,커맨더,지프,0,0
3353,넥시아,0,0,0,0
3354,라비타,라비타,현대,0,0
3355,현대 제네시스쿠페,제네시스,현대,0,0
3356,인피니티m37,0,0,0,0
3357,도요타 코롤라,코롤라,토요타,0,0
3358,크로스투어,크로스투어,혼다,0,0
3359,2012 프라이드,프라이드,기아,0,0
3360,E400 쿠페,0,0,0,0
3361,디스커버리 스포츠,디스커버리 스포츠,랜드로버,0,0
3362,도요타 시에나,시에나,토요타,0,0
3363,그랜져 5G,0,0,0,0
3364,E200 카브리올레,0,0,0,0
3365,뉴 카렌스,카렌스,기아,뉴,0
3366,벤츠 new SL-Class,0,0,0,0
3367,옵티마 리갈,옵티마,기아,0,0
3368,BMW new3시리즈,0,0,0,0
3369,현대 NEW에쿠스,에쿠스,현대,0,0
3370,2011 액센트 위트,0,0,0,0
3371,렉서스 RX시리즈,0,0,0,0
3372,BMW MINI,0,0,0,0
3373,2011 미니 컨트리맨,컨트리맨,미니,0,0
3374,인피니티 FX50,0,0,0,0
3375,크루즈 5,크루즈,홀덴,0,0
3376,SM7 노바,SM7,르노삼성,노바,0
3377,그랜트 채로키,0,0,0,0
3378,C200 카브리올레,0,0,0,0
3379,G2 크루즈,크루즈,홀덴,0,0
3380,현대트럭 메가,0,0,0,0
3381,6 그란쿠페,0,0,0,0
3382,뉴 프라이드,프라이드,기아,0,0
3383,에쿠스 리무진,에쿠스,현대,0,0
3384,GS  F Sport,GS,렉서스,0,0
3385,S7,S7,아우디,0,0
